"driven_byowner_id","driven_byregistered_carslicense_plate","charging_pointspoint_id","charging_pointscharging_stationsstation_id","connectionTime","disconnectTime","kWhDelivered","protocol","payment","cost","vehicle_type","rating"
28,"ZNM4272",17,5,2018-12-30 17:40:49,2018-12-30 19:05:49,71.28,"fast(50kW)","card",10.82,bev,4
47,"ZMZ6125",20,5,2018-04-17 15:39:24,2018-04-17 17:39:24,100.00,"fast(50kW)","card",15.20,bev,3
91,"ZIP2513",18,5,2018-05-12 03:42:58,2018-05-12 06:04:58,47.52,"normal(20kW)","card",5.77,bev,NULL
14,"IHI2499",12,3,2018-08-18 12:21:06,2018-08-18 13:27:06,55.44,"fast(50kW)","card",8.28,bev,3
12,"IMN9279",17,5,2018-09-18 06:13:35,2018-09-18 07:36:35,69.20,"fast(50kW)","card",10.50,bev,4
22,"ZPP5665",3,1,2018-10-07 17:33:17,2018-10-07 18:50:17,64.40,"fast(50kW)","card",10.05,bev,NULL
1,"ZBN1974",12,3,2018-12-28 05:08:39,2018-12-28 08:04:39,58.80,"normal(20kW)","card",7.31,bev,3
58,"IBK8636",12,3,2018-09-17 11:03:51,2018-09-17 15:03:51,80.00,"normal(20kW)","card",9.95,bev,4
36,"INM2554",5,2,2018-01-14 17:08:23,2018-01-14 22:08:23,100.00,"normal(20kW)","card",12.15,bev,4
45,"ZMH4368",2,1,2018-03-02 03:43:44,2018-03-02 06:18:44,51.90,"normal(20kW)","card",6.31,bev,5
71,"ZXE6396",19,5,2018-06-03 23:40:38,2018-06-04 00:27:38,39.45,"fast(50kW)","card",6.13,bev,5
93,"ZTO1645",8,2,2018-01-16 12:15:21,2018-01-16 14:32:21,46.00,"normal(20kW)","card",5.71,bev,4
85,"ZIM4642",18,5,2018-03-25 03:41:48,2018-03-25 05:04:48,70.00,"fast(50kW)","card",10.21,bev,NULL
71,"ZXE6396",13,4,2018-09-27 21:28:46,2018-09-27 23:50:46,47.34,"normal(20kW)","card",6.15,bev,5
35,"IHA5721",2,1,2018-07-25 07:00:27,2018-07-25 12:00:27,100.00,"normal(20kW)","card",12.15,bev,NULL
4,"ZAP7398",2,1,2018-03-15 01:10:34,2018-03-15 02:25:34,63.00,"fast(50kW)","card",9.19,bev,NULL
36,"INM2554",9,3,2018-10-16 01:58:13,2018-10-16 05:58:13,80.00,"normal(20kW)","card",10.14,bev,NULL
78,"ZPN3781",6,2,2018-02-13 03:27:26,2018-02-13 04:57:26,75.60,"fast(50kW)","card",11.29,bev,NULL
2,"ZYE1564",16,4,2018-10-11 10:39:25,2018-10-11 12:09:25,75.60,"fast(50kW)","card",11.34,bev,NULL
6,"IEA3797",15,4,2018-09-17 17:02:28,2018-09-17 20:22:28,66.96,"normal(20kW)","card",8.31,bev,NULL
60,"ZMA6229",16,4,2018-07-31 09:36:58,2018-07-31 11:55:58,46.40,"normal(20kW)","card",5.80,bev,4
21,"IPA3793",1,1,2018-05-04 04:41:02,2018-05-04 06:15:02,78.90,"fast(50kW)","card",11.84,bev,NULL
26,"ZPH8993",5,2,2018-06-22 01:44:04,2018-06-22 04:53:04,63.00,"normal(20kW)","card",7.65,bev,5
13,"IMN9279",1,1,2018-02-09 11:04:03,2018-02-09 12:47:03,86.50,"fast(50kW)","card",12.98,bev,2
1,"ZXY1274",7,2,2018-06-15 04:12:53,2018-06-15 05:24:53,60.55,"fast(50kW)","card",9.19,bev,NULL
91,"ZOT9399",14,4,2018-01-02 10:13:25,2018-01-02 11:23:25,58.80,"fast(50kW)","card",9.13,bev,3
76,"III9582",17,5,2018-12-23 00:44:33,2018-12-23 02:23:33,82.80,"fast(50kW)","card",12.57,bev,5
1,"ZXY1274",15,4,2018-09-04 18:31:21,2018-09-04 19:43:21,60.55,"fast(50kW)","card",9.02,bev,3
94,"ZMH4368",6,2,2018-10-14 13:16:14,2018-10-14 16:17:14,60.55,"normal(20kW)","card",7.53,bev,4
17,"ZYM4945",15,4,2018-03-15 19:38:10,2018-03-15 21:23:10,35.00,"normal(20kW)","card",4.34,bev,4
15,"IEO4912",17,5,2018-12-17 18:00:27,2018-12-17 20:30:27,50.00,"normal(20kW)","card",6.32,bev,2
13,"IZT9712",16,4,2018-09-28 00:29:13,2018-09-28 02:34:13,42.00,"normal(20kW)","card",5.25,bev,1
76,"III9582",13,4,2018-03-25 09:00:23,2018-03-25 10:17:23,64.40,"fast(50kW)","card",10.05,bev,4
74,"IOX7652",15,4,2018-09-02 04:31:19,2018-09-02 07:51:19,66.96,"normal(20kW)","card",8.31,bev,NULL
100,"ZIY8333",12,3,2018-04-08 07:01:29,2018-04-08 10:58:29,79.20,"normal(20kW)","card",9.85,bev,2
13,"IMN9279",20,5,2018-02-10 10:36:43,2018-02-10 11:27:43,43.25,"fast(50kW)","card",6.58,bev,NULL
93,"ZAH5167",4,1,2018-05-05 21:43:29,2018-05-05 22:34:29,42.50,"fast(50kW)","card",6.54,bev,5
15,"IEO4912",18,5,2018-09-03 06:25:00,2018-09-03 09:25:00,60.00,"normal(20kW)","card",7.29,bev,NULL
93,"ZHT3445",19,5,2018-05-16 11:14:07,2018-05-16 12:24:07,58.80,"fast(50kW)","card",9.13,bev,1
94,"ZMH4368",13,4,2018-05-31 11:26:02,2018-05-31 12:38:02,60.55,"fast(50kW)","card",9.45,bev,NULL
20,"IYI7188",8,2,2018-12-29 07:09:42,2018-12-29 08:09:42,50.22,"fast(50kW)","card",7.48,bev,4
27,"ZZN1567",19,5,2018-02-16 15:11:18,2018-02-16 19:04:18,77.85,"normal(20kW)","card",10.07,bev,5
78,"ZKO9198",3,1,2018-06-06 02:42:27,2018-06-06 03:48:27,55.20,"fast(50kW)","card",8.61,bev,NULL
9,"IYX1897",16,4,2018-10-11 08:54:06,2018-10-11 10:24:06,75.33,"fast(50kW)","card",11.30,bev,3
76,"III9582",2,1,2018-03-31 16:15:40,2018-03-31 19:28:40,64.40,"normal(20kW)","card",7.82,bev,NULL
36,"INM2554",15,4,2018-12-22 21:01:45,2018-12-23 00:01:45,60.00,"normal(20kW)","card",7.45,bev,NULL
89,"ZHT3445",4,1,2018-09-20 08:28:37,2018-09-20 09:48:37,67.20,"fast(50kW)","card",10.34,bev,NULL
84,"ZXP5492",19,5,2018-02-28 22:31:32,2018-03-01 01:17:32,55.44,"normal(20kW)","card",7.17,bev,NULL
22,"ZPP5665",3,1,2018-10-20 10:29:11,2018-10-20 12:19:11,92.00,"fast(50kW)","card",14.35,bev,NULL
12,"IZT9712",7,2,2018-12-16 08:27:08,2018-12-16 09:09:08,35.00,"fast(50kW)","card",5.31,bev,NULL
59,"ZYM4945",18,5,2018-02-28 11:47:45,2018-02-28 12:37:45,42.00,"fast(50kW)","card",6.12,bev,NULL
82,"IBK6254",7,2,2018-07-07 15:31:57,2018-07-07 17:07:57,80.00,"fast(50kW)","card",12.14,bev,1
85,"ZIM4642",9,3,2018-12-15 13:53:31,2018-12-15 15:16:31,70.00,"fast(50kW)","card",10.64,bev,NULL
97,"INX7759",2,1,2018-03-17 06:26:04,2018-03-17 07:38:04,60.55,"fast(50kW)","card",8.83,bev,5
24,"IBN1216",8,2,2018-08-07 17:39:59,2018-08-07 20:07:59,49.60,"normal(20kW)","card",6.16,bev,5
66,"ZKB5316",1,1,2018-03-28 22:32:00,2018-03-29 03:07:00,92.00,"normal(20kW)","card",11.50,bev,4
32,"ZTE2784",3,1,2018-12-15 21:08:46,2018-12-15 22:03:46,46.00,"fast(50kW)","card",7.18,bev,NULL
53,"IYE6331",8,2,2018-01-08 06:22:46,2018-01-08 08:04:46,85.00,"fast(50kW)","card",12.66,bev,1
87,"IYI7188",16,4,2018-09-11 18:33:09,2018-09-11 19:53:09,66.96,"fast(50kW)","card",10.04,bev,4
36,"INM2554",1,1,2018-12-25 02:31:20,2018-12-25 05:31:20,60.00,"normal(20kW)","card",7.50,bev,4
33,"IHO9592",12,3,2018-02-26 04:17:50,2018-02-26 05:17:50,50.22,"fast(50kW)","card",7.50,bev,NULL
53,"IYE6331",9,3,2018-02-19 16:00:22,2018-02-19 16:51:22,42.50,"fast(50kW)","card",6.46,bev,4
87,"IYI7188",6,2,2018-12-20 17:13:51,2018-12-20 21:24:51,83.70,"normal(20kW)","card",10.41,bev,NULL
76,"III9582",7,2,2018-03-29 18:29:28,2018-03-29 19:57:28,73.60,"fast(50kW)","card",11.17,bev,2
1,"ZBN1974",19,5,2018-05-03 07:37:57,2018-05-03 09:17:57,84.00,"fast(50kW)","card",13.04,bev,NULL
44,"ZNM4272",4,1,2018-09-24 15:50:11,2018-09-24 17:48:11,39.60,"normal(20kW)","card",5.08,bev,1
49,"ZKO9198",7,2,2018-12-06 00:13:53,2018-12-06 01:19:53,55.20,"fast(50kW)","card",8.38,bev,NULL
6,"ITT7255",5,2,2018-08-27 06:12:15,2018-08-27 07:45:15,77.85,"fast(50kW)","card",11.35,bev,NULL
61,"ZMA6229",18,5,2018-11-20 03:25:16,2018-11-20 04:52:16,29.00,"normal(20kW)","card",3.52,bev,NULL
86,"ZIM4642",12,3,2018-09-08 16:36:10,2018-09-08 18:36:10,100.00,"fast(50kW)","card",14.93,bev,NULL
23,"INX7759",19,5,2018-05-11 03:15:44,2018-05-11 04:38:44,69.20,"fast(50kW)","card",10.75,bev,NULL
76,"ZMY1345",2,1,2018-04-18 09:20:15,2018-04-18 11:51:15,50.40,"normal(20kW)","card",6.12,bev,4
23,"INX7759",19,5,2018-10-25 17:06:59,2018-10-25 19:15:59,43.25,"normal(20kW)","card",5.60,bev,2
27,"ZZN1567",14,4,2018-01-06 17:48:35,2018-01-06 19:21:35,77.85,"fast(50kW)","card",12.09,bev,3
88,"ZHN8664",9,3,2018-11-03 12:16:45,2018-11-03 13:36:45,66.96,"fast(50kW)","card",10.18,bev,4
20,"IYI7188",14,4,2018-07-30 00:53:25,2018-07-30 02:03:25,58.59,"fast(50kW)","card",9.10,bev,NULL
95,"ZTE2784",7,2,2018-01-23 08:56:30,2018-01-23 10:02:30,55.20,"fast(50kW)","card",8.38,bev,NULL
12,"IZT9712",13,4,2018-05-15 07:57:03,2018-05-15 10:44:03,56.00,"normal(20kW)","card",7.28,bev,1
80,"IBN1216",17,5,2018-08-04 16:53:50,2018-08-04 19:58:50,62.00,"normal(20kW)","card",7.84,bev,NULL
10,"ZTX9534",2,1,2018-08-29 20:47:19,2018-08-30 00:17:19,70.00,"normal(20kW)","card",8.51,bev,5
90,"IEZ6922",2,1,2018-12-10 21:46:46,2018-12-10 23:51:46,41.85,"normal(20kW)","card",5.08,bev,2
51,"IMA8414",19,5,2018-02-17 10:00:31,2018-02-17 11:27:31,29.00,"normal(20kW)","card",3.75,bev,4
72,"IEZ6922",16,4,2018-01-22 23:38:05,2018-01-23 01:43:05,41.85,"normal(20kW)","card",5.23,bev,NULL
13,"IMN9279",18,5,2018-01-01 14:54:46,2018-01-01 17:29:46,51.90,"normal(20kW)","card",6.31,bev,NULL
9,"IYX1897",10,3,2018-07-02 22:30:33,2018-07-03 01:00:33,50.22,"normal(20kW)","card",6.28,bev,5
19,"IOK6523",13,4,2018-10-05 05:13:24,2018-10-05 08:33:24,66.96,"normal(20kW)","card",8.70,bev,3
39,"IYE6331",2,1,2018-09-01 09:05:54,2018-09-01 10:47:54,85.00,"fast(50kW)","card",12.39,bev,NULL
72,"IEZ6922",15,4,2018-10-03 13:03:43,2018-10-03 14:13:43,58.59,"fast(50kW)","card",8.73,bev,NULL
5,"ITT7255",5,2,2018-11-23 18:32:44,2018-11-23 20:05:44,77.85,"fast(50kW)","card",11.35,bev,3
49,"ZKO9198",8,2,2018-06-30 14:51:06,2018-06-30 18:59:06,82.80,"normal(20kW)","card",10.28,bev,4
21,"IPA3793",7,2,2018-12-01 05:46:53,2018-12-01 07:01:53,63.12,"fast(50kW)","card",9.58,bev,5
93,"ZAH5167",20,5,2018-02-12 06:24:28,2018-02-12 10:39:28,85.00,"normal(20kW)","card",10.77,bev,4
91,"ZOT9399",13,4,2018-02-16 16:54:04,2018-02-16 18:59:04,42.00,"normal(20kW)","card",5.46,bev,2
14,"IHI2499",13,4,2018-02-28 11:31:19,2018-02-28 14:41:19,63.36,"normal(20kW)","card",8.24,bev,NULL
14,"IHI2499",10,3,2018-01-22 21:28:17,2018-01-23 01:01:17,71.28,"normal(20kW)","card",8.91,bev,1
6,"ITT7255",10,3,2018-04-18 05:57:54,2018-04-18 07:09:54,60.55,"fast(50kW)","card",9.08,bev,5
18,"ZOT9399",1,1,2018-07-07 19:10:33,2018-07-07 20:20:33,58.80,"fast(50kW)","card",8.82,bev,4
91,"ZIP2513",12,3,2018-10-01 22:51:52,2018-10-02 00:16:52,71.28,"fast(50kW)","card",10.64,bev,NULL
82,"IBK6254",15,4,2018-04-22 02:11:08,2018-04-22 07:11:08,100.00,"normal(20kW)","card",12.41,bev,NULL
63,"IOK6523",10,3,2018-11-05 11:06:46,2018-11-05 12:16:46,58.59,"fast(50kW)","card",8.79,bev,2
49,"ZKO9198",10,3,2018-10-26 07:26:10,2018-10-26 10:39:10,64.40,"normal(20kW)","card",8.05,bev,NULL
6,"ITT7255",16,4,2018-02-24 10:29:45,2018-02-24 14:48:45,86.50,"normal(20kW)","card",10.81,bev,1
11,"IKP3196",18,5,2018-12-29 22:06:28,2018-12-30 00:11:28,42.00,"normal(20kW)","card",5.10,bev,1
97,"INX7759",17,5,2018-07-21 17:56:10,2018-07-21 20:31:10,51.90,"normal(20kW)","card",6.57,bev,NULL
39,"IYE6331",10,3,2018-02-05 08:50:25,2018-02-05 10:57:25,42.50,"normal(20kW)","card",5.31,bev,NULL
33,"IHO9592",6,2,2018-04-16 00:36:56,2018-04-16 01:56:56,66.96,"fast(50kW)","card",10.00,bev,4
43,"IPA4613",10,3,2018-01-24 14:58:48,2018-01-24 15:45:48,39.45,"fast(50kW)","card",5.92,bev,NULL
6,"ITT7255",13,4,2018-08-09 21:20:45,2018-08-09 22:53:45,77.85,"fast(50kW)","card",12.14,bev,1
82,"IBK6254",9,3,2018-10-13 14:44:54,2018-10-13 16:20:54,80.00,"fast(50kW)","card",12.16,bev,2
45,"ZMH4368",10,3,2018-09-06 23:30:37,2018-09-07 00:42:37,60.55,"fast(50kW)","card",9.08,bev,5
36,"INM2554",5,2,2018-03-30 11:42:53,2018-03-30 12:54:53,60.00,"fast(50kW)","card",8.75,bev,NULL
19,"IET8695",13,4,2018-09-01 04:19:57,2018-09-01 06:38:57,46.40,"normal(20kW)","card",6.03,bev,5
15,"ZKB5316",15,4,2018-10-01 10:23:51,2018-10-01 11:18:51,46.00,"fast(50kW)","card",6.85,bev,3
98,"ZAH5167",3,1,2018-05-06 08:28:01,2018-05-06 09:29:01,51.00,"fast(50kW)","card",7.96,bev,NULL
3,"IBN7239",14,4,2018-02-02 00:12:20,2018-02-02 01:12:20,50.40,"fast(50kW)","card",7.83,bev,5
26,"ZPH8993",17,5,2018-02-16 14:54:13,2018-02-16 15:44:13,42.00,"fast(50kW)","card",6.38,bev,NULL
95,"ZTE2784",18,5,2018-04-05 16:44:24,2018-04-05 20:52:24,82.80,"normal(20kW)","card",10.06,bev,NULL
28,"IBK8636",17,5,2018-07-15 20:40:42,2018-07-15 21:52:42,60.00,"fast(50kW)","card",9.11,bev,NULL
37,"IHO9592",18,5,2018-10-08 11:57:25,2018-10-08 14:27:25,50.22,"normal(20kW)","card",6.10,bev,3
34,"IAH3712",5,2,2018-05-04 05:56:35,2018-05-04 07:19:35,69.20,"fast(50kW)","card",10.09,bev,3
58,"IBK8636",9,3,2018-11-10 13:13:05,2018-11-10 16:13:05,60.00,"normal(20kW)","card",7.60,bev,2
42,"ZTK3647",5,2,2018-06-24 11:55:16,2018-06-24 13:20:16,71.28,"fast(50kW)","card",10.39,bev,NULL
97,"INX7759",7,2,2018-05-28 21:01:30,2018-05-28 22:24:30,69.20,"fast(50kW)","card",10.50,bev,NULL
2,"ZYE1564",8,2,2018-03-12 00:17:16,2018-03-12 02:48:16,50.40,"normal(20kW)","card",6.25,bev,NULL
14,"IHI2499",14,4,2018-02-06 22:25:05,2018-02-07 00:47:05,47.52,"normal(20kW)","card",6.15,bev,5
11,"IKP3196",10,3,2018-09-15 20:50:24,2018-09-15 21:57:24,56.00,"fast(50kW)","card",8.40,bev,5
76,"III9582",15,4,2018-08-14 10:44:23,2018-08-14 11:39:23,46.00,"fast(50kW)","card",6.85,bev,4
78,"ZPN3781",4,1,2018-04-21 01:58:39,2018-04-21 04:03:39,42.00,"normal(20kW)","card",5.38,bev,3
89,"ZHT3445",6,2,2018-02-19 07:27:14,2018-02-19 11:13:14,75.60,"normal(20kW)","card",9.40,bev,3
61,"ZMA6229",19,5,2018-11-28 02:59:16,2018-11-28 03:33:16,29.00,"fast(50kW)","card",4.50,bev,NULL
15,"ZKB5316",10,3,2018-09-11 02:38:12,2018-09-11 04:55:12,46.00,"normal(20kW)","card",5.75,bev,4
21,"IPA3793",18,5,2018-08-19 08:50:52,2018-08-19 11:12:52,47.34,"normal(20kW)","card",5.75,bev,2
38,"ZBN8963",15,4,2018-04-14 13:51:22,2018-04-14 14:41:22,42.00,"fast(50kW)","card",6.25,bev,4
79,"ZXZ5659",19,5,2018-09-12 01:04:58,2018-09-12 02:35:58,76.50,"fast(50kW)","card",11.88,bev,NULL
37,"IHO9592",10,3,2018-01-05 03:23:47,2018-01-05 05:53:47,50.22,"normal(20kW)","card",6.28,bev,NULL
69,"ZME5154",10,3,2018-01-06 21:53:19,2018-01-07 00:10:19,46.00,"normal(20kW)","card",5.75,bev,NULL
12,"IMN9279",8,2,2018-01-23 15:41:34,2018-01-23 18:42:34,60.55,"normal(20kW)","card",7.51,bev,NULL
97,"INX7759",7,2,2018-11-21 16:17:32,2018-11-21 17:19:32,51.90,"fast(50kW)","card",7.88,bev,4
22,"ZPP5665",15,4,2018-09-26 23:21:48,2018-09-27 01:11:48,92.00,"fast(50kW)","card",13.70,bev,5
62,"ZPP5665",4,1,2018-01-23 17:01:45,2018-01-23 19:18:45,46.00,"normal(20kW)","card",5.90,bev,4
68,"ZTK3647",7,2,2018-07-20 08:20:54,2018-07-20 10:18:54,39.60,"normal(20kW)","card",5.01,bev,2
50,"IET8695",20,5,2018-02-10 07:19:00,2018-02-10 08:14:00,46.40,"fast(50kW)","card",7.05,bev,4
96,"IOO8896",3,1,2018-03-10 11:06:52,2018-03-10 12:48:52,85.00,"fast(50kW)","card",13.26,bev,5
99,"IHI2499",5,2,2018-06-12 17:50:25,2018-06-12 19:15:25,71.28,"fast(50kW)","card",10.39,bev,5
80,"IBN1216",15,4,2018-01-27 08:30:16,2018-01-27 09:14:16,37.20,"fast(50kW)","card",5.54,bev,NULL
34,"IAH3712",4,1,2018-11-08 04:21:40,2018-11-08 05:54:40,77.85,"fast(50kW)","card",11.98,bev,5
53,"IYE6331",20,5,2018-01-03 17:22:46,2018-01-03 21:11:46,76.50,"normal(20kW)","card",9.69,bev,5
73,"ITK8995",15,4,2018-02-17 14:14:33,2018-02-17 17:44:33,70.00,"normal(20kW)","card",8.69,bev,5
11,"IKP3196",14,4,2018-10-21 17:10:12,2018-10-21 18:33:12,70.00,"fast(50kW)","card",10.87,bev,3
35,"IHA5721",12,3,2018-02-28 20:25:01,2018-02-28 22:25:01,100.00,"fast(50kW)","card",14.93,bev,NULL
93,"ZTO1645",20,5,2018-11-12 17:51:49,2018-11-12 19:19:49,73.60,"fast(50kW)","card",11.19,bev,4
79,"ZXZ5659",18,5,2018-12-06 22:24:22,2018-12-07 01:48:22,68.00,"normal(20kW)","card",8.26,bev,NULL
45,"ZMH4368",13,4,2018-07-25 09:02:04,2018-07-25 11:37:04,51.90,"normal(20kW)","card",6.75,bev,3
62,"ZPP5665",2,1,2018-07-21 01:51:47,2018-07-21 04:08:47,46.00,"normal(20kW)","card",5.59,bev,1
78,"ZKO9198",20,5,2018-05-03 08:37:57,2018-05-03 10:27:57,92.00,"fast(50kW)","card",13.99,bev,4
71,"ZXE6396",19,5,2018-08-09 16:00:56,2018-08-09 17:34:56,78.90,"fast(50kW)","card",12.25,bev,5
5,"IEA3797",3,1,2018-12-24 04:49:41,2018-12-24 06:29:41,83.70,"fast(50kW)","card",13.06,bev,4
53,"IYE6331",4,1,2018-07-06 07:14:04,2018-07-06 08:35:04,68.00,"fast(50kW)","card",10.46,bev,4
37,"IHO9592",5,2,2018-07-03 09:44:25,2018-07-03 10:34:25,41.85,"fast(50kW)","card",6.10,bev,3
51,"IMA8414",2,1,2018-08-29 19:13:34,2018-08-29 20:08:34,46.40,"fast(50kW)","card",6.77,bev,NULL
11,"IKP3196",14,4,2018-07-11 08:16:01,2018-07-11 09:14:01,49.00,"fast(50kW)","card",7.61,bev,2
85,"ZIM4642",1,1,2018-11-11 14:58:01,2018-11-11 17:28:01,50.00,"normal(20kW)","card",6.25,bev,1
4,"ZAP7398",4,1,2018-06-04 17:32:03,2018-06-04 18:39:03,56.00,"fast(50kW)","card",8.62,bev,NULL
38,"ZBN8963",20,5,2018-08-03 14:02:46,2018-08-03 15:17:46,63.00,"fast(50kW)","card",9.58,bev,2
74,"IOX7652",17,5,2018-01-11 09:33:48,2018-01-11 13:44:48,83.70,"normal(20kW)","card",10.59,bev,NULL
34,"IAH3712",18,5,2018-05-02 01:22:36,2018-05-02 03:31:36,43.25,"normal(20kW)","card",5.25,bev,3
78,"ZPN3781",3,1,2018-12-07 18:55:28,2018-12-07 21:00:28,42.00,"normal(20kW)","card",5.46,bev,NULL
58,"IBK8636",13,4,2018-09-27 05:07:02,2018-09-27 09:37:02,90.00,"normal(20kW)","card",11.70,bev,NULL
49,"ZKO9198",5,2,2018-01-17 09:43:08,2018-01-17 10:38:08,46.00,"fast(50kW)","card",6.71,bev,3
26,"ZPH8993",10,3,2018-06-07 09:35:17,2018-06-07 10:25:17,42.00,"fast(50kW)","card",6.30,bev,3
18,"ZOT9399",1,1,2018-01-15 01:06:41,2018-01-15 02:26:41,67.20,"fast(50kW)","card",10.08,bev,4
29,"ITK8995",6,2,2018-08-08 02:16:08,2018-08-08 04:16:08,100.00,"fast(50kW)","card",14.93,bev,5
87,"IYI7188",9,3,2018-12-01 08:05:18,2018-12-01 11:00:18,58.59,"normal(20kW)","card",7.42,bev,3
6,"ITT7255",2,1,2018-07-23 06:04:39,2018-07-23 07:06:39,51.90,"fast(50kW)","card",7.57,bev,NULL
73,"ITK8995",4,1,2018-04-14 02:51:20,2018-04-14 07:21:20,90.00,"normal(20kW)","card",11.54,bev,NULL
74,"IOX7652",20,5,2018-05-27 15:50:36,2018-05-27 16:50:36,50.22,"fast(50kW)","card",7.64,bev,5
22,"ZPP5665",3,1,2018-12-02 00:26:37,2018-12-02 02:05:37,82.80,"fast(50kW)","card",12.92,bev,3
100,"IEK2933",16,4,2018-05-25 10:12:12,2018-05-25 12:17:12,42.00,"normal(20kW)","card",5.25,bev,4
42,"ZTK3647",16,4,2018-10-09 21:21:45,2018-10-09 22:18:45,47.52,"fast(50kW)","card",7.13,bev,NULL
1,"ZBN1974",19,5,2018-03-06 17:10:47,2018-03-06 21:21:47,84.00,"normal(20kW)","card",10.87,bev,NULL
91,"ZOT9399",6,2,2018-11-07 23:11:21,2018-11-08 00:11:21,50.40,"fast(50kW)","card",7.52,bev,4
87,"IYI7188",17,5,2018-05-04 07:10:04,2018-05-04 10:05:04,58.59,"normal(20kW)","card",7.41,bev,5
63,"IOK6523",4,1,2018-12-24 13:13:34,2018-12-24 14:13:34,50.22,"fast(50kW)","card",7.73,bev,NULL
35,"IHA5721",3,1,2018-03-12 07:53:06,2018-03-12 09:29:06,80.00,"fast(50kW)","card",12.48,bev,NULL
91,"ZIP2513",13,4,2018-08-17 23:39:06,2018-08-18 03:36:06,79.20,"normal(20kW)","card",10.30,bev,NULL
74,"ZEH3972",9,3,2018-08-05 15:19:19,2018-08-05 16:06:19,39.45,"fast(50kW)","card",6.00,bev,2
23,"INX7759",4,1,2018-12-28 14:09:45,2018-12-28 15:21:45,60.55,"fast(50kW)","card",9.32,bev,1
9,"IYX1897",9,3,2018-05-23 00:11:18,2018-05-23 03:31:18,66.96,"normal(20kW)","card",8.48,bev,3
11,"IKP3196",1,1,2018-10-19 19:37:55,2018-10-19 21:42:55,42.00,"normal(20kW)","card",5.25,bev,5
22,"ZPP5665",10,3,2018-04-23 00:00:50,2018-04-23 03:40:50,73.60,"normal(20kW)","card",9.20,bev,NULL
88,"ZHN8664",12,3,2018-03-18 09:00:48,2018-03-18 12:45:48,75.33,"normal(20kW)","card",9.37,bev,2
66,"ZKB5316",9,3,2018-03-26 03:34:03,2018-03-26 05:13:03,82.80,"fast(50kW)","card",12.59,bev,5
68,"ZTK3647",3,1,2018-12-03 08:11:59,2018-12-03 09:46:59,79.20,"fast(50kW)","card",12.36,bev,NULL
38,"ZBN8963",17,5,2018-08-07 22:47:48,2018-08-08 01:56:48,63.00,"normal(20kW)","card",7.97,bev,4
44,"ZNM4272",1,1,2018-05-30 20:14:00,2018-05-30 21:01:00,39.60,"fast(50kW)","card",5.94,bev,NULL
37,"IHO9592",10,3,2018-05-10 22:10:29,2018-05-11 00:40:29,50.22,"normal(20kW)","card",6.28,bev,NULL
88,"ZHN8664",8,2,2018-04-04 17:07:37,2018-04-04 20:52:37,75.33,"normal(20kW)","card",9.35,bev,2
93,"ZTO1645",9,3,2018-12-18 12:29:58,2018-12-18 13:46:58,64.40,"fast(50kW)","card",9.79,bev,3
57,"ZPN3781",12,3,2018-05-04 06:54:53,2018-05-04 08:04:53,58.80,"fast(50kW)","card",8.78,bev,1
98,"ZAH5167",12,3,2018-11-01 00:29:56,2018-11-01 03:53:56,68.00,"normal(20kW)","card",8.46,bev,3
62,"ZPP5665",6,2,2018-04-15 17:44:14,2018-04-15 19:01:14,64.40,"fast(50kW)","card",9.61,bev,NULL
2,"ZYE1564",6,2,2018-02-11 21:13:33,2018-02-11 23:44:33,50.40,"normal(20kW)","card",6.27,bev,NULL
53,"IYE6331",4,1,2018-03-03 11:46:20,2018-03-03 13:28:20,85.00,"fast(50kW)","card",13.08,bev,NULL
100,"IEK2933",14,4,2018-06-09 14:22:36,2018-06-09 18:33:36,84.00,"normal(20kW)","card",10.87,bev,4
91,"ZOT9399",1,1,2018-04-15 10:42:02,2018-04-15 12:02:02,67.20,"fast(50kW)","card",10.08,bev,4
95,"ZTE2784",17,5,2018-12-18 04:48:13,2018-12-18 07:05:13,46.00,"normal(20kW)","card",5.82,bev,NULL
78,"ZPN3781",20,5,2018-08-05 13:44:19,2018-08-05 15:24:19,84.00,"fast(50kW)","card",12.77,bev,NULL
15,"IEO4912",1,1,2018-05-02 04:16:31,2018-05-02 09:16:31,100.00,"normal(20kW)","card",12.50,bev,3
15,"IEO4912",14,4,2018-02-07 16:44:40,2018-02-07 19:14:40,50.00,"normal(20kW)","card",6.47,bev,2
66,"ZKB5316",17,5,2018-11-19 08:57:13,2018-11-19 10:14:13,64.40,"fast(50kW)","card",9.78,bev,NULL
9,"IYX1897",5,2,2018-08-05 12:09:35,2018-08-05 14:39:35,50.22,"normal(20kW)","card",6.10,bev,NULL
84,"ZXP5492",1,1,2018-02-15 13:59:02,2018-02-15 14:46:02,39.60,"fast(50kW)","card",5.94,bev,NULL
33,"IXX9849",20,5,2018-06-12 13:50:49,2018-06-12 18:01:49,83.70,"normal(20kW)","card",10.60,bev,4
17,"ZYM4945",7,2,2018-09-12 20:44:25,2018-09-12 21:59:25,63.00,"fast(50kW)","card",9.56,bev,1
48,"ZKH3738",12,3,2018-03-23 23:33:22,2018-03-24 00:35:22,52.20,"fast(50kW)","card",7.79,bev,2
72,"IEZ6922",8,2,2018-02-11 22:59:52,2018-02-12 01:54:52,58.59,"normal(20kW)","card",7.27,bev,5
